,borough,borough_lat,borough_lng,venue_name,venue_lat,venue_lng,venue_cat
144,Barnet,51.61621557978356,-0.20841597611377902,Arch North,51.598838681595225,-0.2655623238477094,Climbing Gym
145,Barnet,51.61621557978356,-0.20841597611377902,Il Mascalzone,51.61236155269365,-0.2772667090452594,Italian Restaurant
146,Barnet,51.61621557978356,-0.20841597611377902,L'Artista,51.572942485471046,-0.1958192777928135,Italian Restaurant
147,Barnet,51.61621557978356,-0.20841597611377902,Parkland Walk (Crouch End to Highgate section),51.57461580994311,-0.13586997985839844,Trail
148,Barnet,51.61621557978356,-0.20841597611377902,Waterlow Park,51.56901643444715,-0.14504063726792185,Park
149,Barnet,51.61621557978356,-0.20841597611377902,Grovelands Park,51.632246789761325,-0.11908826719344554,Park
150,Barnet,51.61621557978356,-0.20841597611377902,Flask Tavern,51.56986961835087,-0.15104259522643063,Pub
151,Barnet,51.61621557978356,-0.20841597611377902,Sushimania,51.61460278896671,-0.27570359819691,Sushi Restaurant
152,Barnet,51.61621557978356,-0.20841597611377902,Hampstead Heath,51.55962227214169,-0.16492083670596772,Park
153,Barnet,51.61621557978356,-0.20841597611377902,L'Antica Pizzeria,51.55731765127369,-0.1782727599140761,Pizza Place
154,Barnet,51.61621557978356,-0.20841597611377902,Golden Dragon,51.59323975724033,-0.25942134286554375,Chinese Restaurant
155,Barnet,51.61621557978356,-0.20841597611377902,Hampstead Heath Ponds,51.559299790173306,-0.1659731640944348,Lake
156,Barnet,51.61621557978356,-0.20841597611377902,Jin Kichi | 人吉 (Jin Kichi),51.557211,-0.17837,Japanese Restaurant
157,Barnet,51.61621557978356,-0.20841597611377902,Middeys Brasserie & Bar,51.65084307315149,-0.1495762482591236,Bistro
158,Barnet,51.61621557978356,-0.20841597611377902,Everyman,51.556380292004015,-0.17880537074266473,Movie Theater
159,Barnet,51.61621557978356,-0.20841597611377902,Chandos Arms,51.59321260558929,-0.25526992877520616,Pub
160,Barnet,51.61621557978356,-0.20841597611377902,Hampden Square,51.63386962055477,-0.14617095378454673,Plaza
161,Barnet,51.61621557978356,-0.20841597611377902,Parliament Hill,51.559661447069935,-0.15963905703647055,Scenic Lookout
162,Barnet,51.61621557978356,-0.20841597611377902,The Holly Bush,51.557806848806166,-0.17929274401963546,Pub
163,Barnet,51.61621557978356,-0.20841597611377902,Broomfield Park,51.6176162709669,-0.11564353688647666,Park
164,Barnet,51.61621557978356,-0.20841597611377902,B & K Salt Beef Bar,51.610485390902454,-0.2797878388570938,Deli / Bodega
165,Barnet,51.61621557978356,-0.20841597611377902,La Crêperie de Hampstead,51.555909219060794,-0.17705095120208758,Creperie
166,Barnet,51.61621557978356,-0.20841597611377902,The Step,51.60642994699963,-0.11797841884639675,Café
167,Barnet,51.61621557978356,-0.20841597611377902,ChickenShed Theatre,51.64427131261342,-0.14547910880112863,Theater
168,Barnet,51.61621557978356,-0.20841597611377902,Banners,51.580752787534685,-0.12484174271134191,Caribbean Restaurant
169,Barnet,51.61621557978356,-0.20841597611377902,Crouch End Picturehouse,51.58173078031155,-0.12077411596901787,Indie Movie Theater
170,Barnet,51.61621557978356,-0.20841597611377902,Cafe Japan,51.57113132580502,-0.19527906670983944,Japanese Restaurant
171,Barnet,51.61621557978356,-0.20841597611377902,Miracles,51.65102263812796,-0.14967546856912217,Café
172,Barnet,51.61621557978356,-0.20841597611377902,Ye Old Mitre Inne,51.65293985597287,-0.19950711317058195,Pub
173,Barnet,51.61621557978356,-0.20841597611377902,Urban Baristas,51.607028664211114,-0.1242274899340223,Coffee Shop
174,Barnet,51.61621557978356,-0.20841597611377902,GAIL's Bakery,51.561942387816735,-0.14952846174338522,Bakery
175,Barnet,51.61621557978356,-0.20841597611377902,Gladstone Park,51.55754273659428,-0.2366352081298828,Park
176,Barnet,51.61621557978356,-0.20841597611377902,Southgate Leisure Centre,51.6342014891183,-0.12422546461386143,Gym / Fitness Center
177,Barnet,51.61621557978356,-0.20841597611377902,Daunt Books Hampstead,51.555513353941116,-0.16627660623013577,Bookstore
178,Barnet,51.61621557978356,-0.20841597611377902,Likya Ocakbasi,51.572769583819884,-0.1989135785937472,Turkish Restaurant
179,Barnet,51.61621557978356,-0.20841597611377902,Potters Pantry,51.65180206298828,-0.1797301322221756,Café
180,Barnet,51.61621557978356,-0.20841597611377902,Nando's,51.614142823239824,-0.2758017671295185,Portuguese Restaurant
181,Barnet,51.61621557978356,-0.20841597611377902,Cricks Corner Coffee Shop,51.563154464737124,-0.14062298415308833,Coffee Shop
182,Barnet,51.61621557978356,-0.20841597611377902,Hellenic Bakery,51.60647039986709,-0.11855962522369333,Bakery
183,Barnet,51.61621557978356,-0.20841597611377902,The Regency Club,51.59421078261079,-0.2845472811023188,Indian Restaurant
184,Barnet,51.61621557978356,-0.20841597611377902,The Southampton Arms,51.55616658460647,-0.14608916145533812,Pub
185,Barnet,51.61621557978356,-0.20841597611377902,Fantozzi,51.6334491396845,-0.13129965140297453,Italian Restaurant
186,Barnet,51.61621557978356,-0.20841597611377902,The Wet Fish Cafe,51.55118,-0.1913813,Café
187,Barnet,51.61621557978356,-0.20841597611377902,The Alliance,51.55120018759207,-0.20112160947155905,Pub
188,Barnet,51.61621557978356,-0.20841597611377902,Skewd Kitchen,51.65075870583813,-0.1494688544498921,Turkish Restaurant
189,Barnet,51.61621557978356,-0.20841597611377902,Parkland Walk (Finsbury Park to Crouch End Section),51.57369229403431,-0.11447668075561523,Trail
190,Barnet,51.61621557978356,-0.20841597611377902,Wembley Stadium,51.557928530144935,-0.2797577567556368,Stadium
191,Barnet,51.61621557978356,-0.20841597611377902,Hellenic Gourmet,51.60712484973972,-0.11850593715806902,Gourmet Shop
192,Barnet,51.61621557978356,-0.20841597611377902,Max's,51.5708546344468,-0.11637072179921595,Sandwich Place
193,Barnet,51.61621557978356,-0.20841597611377902,The Social,51.54812652468828,-0.22291773963241338,Tapas Restaurant
194,Barnet,51.61621557978356,-0.20841597611377902,Beer + Burger,51.54878893189048,-0.22125530824246512,Burger Joint
195,Barnet,51.61621557978356,-0.20841597611377902,Lanka,51.54592881042824,-0.17949809677697334,Dessert Shop
196,Barnet,51.61621557978356,-0.20841597611377902,Kiva,51.62004639379612,-0.10658217921821214,Breakfast Spot
197,Barnet,51.61621557978356,-0.20841597611377902,Yasar Halim,51.624133313632186,-0.1020287260042144,Grocery Store
198,Barnet,51.61621557978356,-0.20841597611377902,Pizzeria Pappagone,51.569539468117945,-0.11272585625632313,Pizza Place
199,Barnet,51.61621557978356,-0.20841597611377902,Waitrose & Partners,51.60839989999999,-0.110367,Supermarket
200,Bexley,51.4610512532483,0.14400553980353092,Danson Park,51.454782432543105,0.11612892150878906,Park
201,Bexley,51.4610512532483,0.14400553980353092,Europa Gym,51.452457466127406,0.18885025165973943,Gym
202,Bexley,51.4610512532483,0.14400553980353092,Oxleas Wood,51.466621259286036,0.06966527629315813,Forest
203,Bexley,51.4610512532483,0.14400553980353092,Royal Arsenal Riverside,51.49454010295235,0.07212234459512225,Scenic Lookout
204,Bexley,51.4610512532483,0.14400553980353092,The Taproom SE18,51.492198190539504,0.07145641410176054,Pub
205,Bexley,51.4610512532483,0.14400553980353092,Eltham Palace and Gardens,51.44722721291201,0.048558712005615234,Historic Site
206,Bexley,51.4610512532483,0.14400553980353092,Ferraris,51.44169907474888,0.146754772294095,Italian Restaurant
207,Bexley,51.4610512532483,0.14400553980353092,Royal Arsenal,51.494544148020864,0.07213587454808272,History Museum
208,Bexley,51.4610512532483,0.14400553980353092,Assos Restaurant,51.451141357421875,0.17919039726257324,Mediterranean Restaurant
209,Bexley,51.4610512532483,0.14400553980353092,The Lale Restaurant,51.45094147813716,0.05145458614484553,Fast Food Restaurant
210,Bexley,51.4610512532483,0.14400553980353092,M&S Foodhall,51.493040621759036,0.0697658671289005,Grocery Store
211,Bexley,51.4610512532483,0.14400553980353092,Eltham Park South,51.455424234289886,0.06643295288085938,Park
212,Bexley,51.4610512532483,0.14400553980353092,Plumstead Pantry,51.481712277210015,0.08370658454028887,Café
213,Bexley,51.4610512532483,0.14400553980353092,Eltham Centre,51.451318442813275,0.05767668365585441,Gym / Fitness Center
214,Bexley,51.4610512532483,0.14400553980353092,Da Peppino,51.46357616278303,0.10036464185134264,Italian Restaurant
215,Bexley,51.4610512532483,0.14400553980353092,Severndroog Castle,51.46669533477859,0.06006470737516451,Castle
216,Bexley,51.4610512532483,0.14400553980353092,Sutcliffe Park,51.4545150124854,0.029118061065673828,Park
217,Bexley,51.4610512532483,0.14400553980353092,Caffè Nero,51.41796002185999,0.06784162849650419,Coffee Shop
218,Bexley,51.4610512532483,0.14400553980353092,Capital Karts,51.53179160965401,0.11873874085872949,Go Kart Track
219,Bexley,51.4610512532483,0.14400553980353092,The Reach Bar + Kitchen,51.506729805271924,0.07301467287201877,Gastropub
220,Bexley,51.4610512532483,0.14400553980353092,Thames Barrier Park,51.50054165725097,0.034847259521484375,Park
221,Bexley,51.4610512532483,0.14400553980353092,RSPB Rainham Marshes Nature Reserve,51.48679995762845,0.22755471569304153,Nature Preserve
222,Bexley,51.4610512532483,0.14400553980353092,The Old Cottage Coffee Shop,51.481604,0.040605,Coffee Shop
223,Bexley,51.4610512532483,0.14400553980353092,David Lloyd Dartford,51.4373359,0.227611,Gym / Fitness Center
224,Bexley,51.4610512532483,0.14400553980353092,Street Feast,51.49112984058963,0.07065471225955387,Food Court
225,Bexley,51.4610512532483,0.14400553980353092,Hello Burger,51.431988,0.10249626,Burger Joint
226,Bexley,51.4610512532483,0.14400553980353092,TeamSport Karting,51.49422733123344,0.03563073713856156,Go Kart Track
227,Bexley,51.4610512532483,0.14400553980353092,Blackheath Farmers' Market,51.46591346191698,0.007945118368659382,Farmers Market
228,Bexley,51.4610512532483,0.14400553980353092,World of Golf,51.43124112902925,0.07645905017852783,Golf Course
229,Bexley,51.4610512532483,0.14400553980353092,Blackheath Common,51.47232176631012,0.007381439208984375,Park
230,Bexley,51.4610512532483,0.14400553980353092,Con Gusto,51.494542884359866,0.07221902752827794,Italian Restaurant
231,Bexley,51.4610512532483,0.14400553980353092,Dial Arch,51.4922711725029,0.06992796822548684,Pub
232,Bexley,51.4610512532483,0.14400553980353092,Chislehurst Caves,51.40722437807263,0.057590772493291795,Cave
233,Bexley,51.4610512532483,0.14400553980353092,Côte Brasserie,51.4673781623608,0.00717625771325699,French Restaurant
234,Bexley,51.4610512532483,0.14400553980353092,Nando's,51.43760872967314,0.2706603645546735,Portuguese Restaurant
235,Bexley,51.4610512532483,0.14400553980353092,Buenos Aires Cafe,51.46725985290514,0.007082625289599424,Argentinian Restaurant
